x_mp,y_mp,foreign_17,inc_hh_17,inc_17,nondipl_17,abi_17,arbl_17,GISD_14,geb_abs,hh_abs,imp_pct95_18,grn_pct05,grn_pct25,grn_pct75,grn_pct95,NO2_pct05_17,O3_pct05_17,PM10_pct05_17,PM25_pct05_17,noise_pct90_17,Method
0.03929890212964077,0.2901310827820759,0.35847423247934235,1.9501674027222472e-05,0.01183103200862572,0.005760276433927902,0.02907913385614307,0.0596281413454708,1.2480510280047201,0.0033416992874032102,0.008767917862533624,1.4685942222514292e-05,0.004396786646191364,-5.3780360640187656e-06,0.001984034691599157,0.018353128450114053,0.08799143695731618,0.04071347283474443,0.061165998103350105,0.49115801370784595,0.00029512148501319445,LR
2.0913701703861864e-05,0.05926664820106052,0.2232813317589505,0.008574326379668906,0.07925367340711892,0.0037408778658566287,0.0016282027262052967,0.1547034483265839,0.47806442069776534,2.2901669801678182e-07,0.00649422216113108,0.0014669928323582048,0.0022968855136931256,-1.6053260223025668e-06,0.0002770744676443337,0.0035693611436870996,0.019414744306927634,0.012989191070649908,0.014622449939569038,0.14967923477547215,8.577677630627889e-07,LR_Ridge
0.0,0.0,0.12962923775920795,0.0,0.0,0.0,0.0,0.0,1.0457106724377532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LR_Lasso
0.0,0.0,0.141826971585367,0.0,0.03699217620301285,0.0,0.0,0.05063918143922221,0.5150206755838963,0.001274469170209136,0.0,0.0007299346224635683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LR_Elastic
0.025543819964897307,0.02895426368757722,0.018849159780400714,0.012899057748945907,0.01983603904594263,0.0170728883056945,0.025209947237784545,0.023667637475340987,0.024252324660216817,0.014734212121532664,0.006967467071568622,0.02528240614438947,0.013708702627276192,0.012197606905910463,0.009384020731035203,0.010045050427134406,0.015417093066252552,0.01230331534458894,0.014159589504667757,0.01642272062377701,0.016969495256746448,KNN
0.006313757512101581,0.01563031090171043,0.10869964279996266,0.02029436453282215,0.10911467671529929,0.014147595362793674,0.033940816847136054,0.16843504251482697,0.2595744869138775,0.01952372198121487,0.004681734736589593,0.008909381513426618,0.0020322747395028927,0.004037544819953176,0.0021380247219984884,0.00584649090387499,0.004842704439873602,0.006332112312747873,0.014610349471462846,0.01828746464900618,0.011077450595926842,SVM
0.007847127401361231,0.0078123446460345415,0.09617762807578498,0.022273483219483116,0.09425909113650661,0.009540824736809816,0.03259513470542245,0.02358337068665637,0.195152038419759,0.0005676469879927315,0.0004005284421788047,5.565329370061933e-05,9.99925821168146e-05,0.00013524818241688051,0.00011947221959665021,0.000629015403286326,0.004226694202851244,0.0015584176337739009,0.0014532554001252308,0.004223025897318577,4.242929503919246e-05,RF
0.00953095022819499,0.00031815971946954626,0.07291329911234595,0.0014732940705601382,0.008913645627586208,0.008039951760447162,0.053372953922018705,0.0025887095177771434,1.035452675429101,0.0006938291553454156,-0.0012005037363059024,0.0002109249903015864,0.0,0.000520793209315551,0.0006907230778436024,3.16586273338082e-05,-0.000911666854160309,0.00028898464605163764,0.0027897329038086617,0.010186017337722597,7.333425125283233e-05,AdaB
0.008086667157433947,0.003067147779732182,0.14642299540197434,0.042055974594192004,0.08735994464304435,0.010373989009080264,0.08748639175658,0.022388911309597005,0.3258366233589717,0.0010591127743392991,0.0002446809508555581,6.281104742675848e-05,0.0003570230985552425,0.00011280070222646765,9.205429881252725e-05,0.0005523733865102631,0.0037780930226936293,0.00047505562536410696,0.001722732481049294,0.006825539319488672,0.0002899712288659817,XGBoost
0.002025378946799594,0.004327128439962224,0.13243531227676691,0.01057853155194367,0.0019417825060782268,0.005063013124605509,0.037708190880762285,0.14171844883410273,0.7471125558870716,0.004702871913781448,0.025700393015395007,0.010852690126494835,0.0012276384403896667,-0.0004109449920810304,0.02271817869060234,0.03510555228705048,0.021777481437170464,0.03791502741003318,0.021252132034302585,0.020241066727832834,0.0017930875066701547,MLP
