x_mp,y_mp,foreign_17,inc_hh_17,inc_17,nondipl_17,abi_17,arbl_17,GISD_14,geb_abs,hh_abs,imp_pct95_18,grn_pct05,grn_pct25,grn_pct75,grn_pct95,NO2_pct05_17,O3_pct05_17,PM10_pct05_17,PM25_pct05_17,noise_pct90_17,Method
0.021505265274146812,0.06166728663743346,0.06440785113597107,0.000295143998402565,0.012531470464095784,0.009050688424580837,0.017762539872692946,0.026918472154283737,0.12492029318746181,0.004963352334969511,0.005808522047260975,0.00027312803002394934,0.006541635236737219,7.91431570301249e-05,0.004756788139802125,0.014043245762166928,0.02762587919886258,0.01868708114883023,0.022556942851992706,0.06761365431154864,0.0018806247392302126,LR
0.0003046159234938663,0.02778051040065839,0.049649710984085195,0.010063442338607325,0.031953975026661155,0.007012212538695439,0.0044699713712589425,0.04314658992624139,0.07603169227884235,7.8774060423405e-05,0.004677472413098432,0.004787053232262111,0.004625316060071305,3.2400463386560367e-05,0.0012113908195515552,0.005625426327769214,0.01276186142673978,0.010041584067185557,0.010596999608960657,0.03614433761007059,0.0002098873035124769,LR_Ridge
0.0,0.0,0.03221513776053882,0.0,0.0,0.0,0.0,0.0,0.10834761985857325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LR_Lasso
0.0,0.0,0.03331270996038986,0.0,0.016970969239702084,0.0,0.0,0.020705138455664,0.07272405291440641,0.0009571691218914827,0.0,0.0014050776221265168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LR_Elastic
0.03182243957842308,0.0952401321475486,0.012596886285882033,0.07525566267967884,0.026832580478315493,0.011781093292694403,0.013647084071428457,0.026842103233437303,0.20961112680571928,0.003453021305517343,0.0019278045423375388,0.0007084924744626364,0.0009885600683009106,0.0010607417638164036,0.0019383065747113693,0.0009173037904937186,0.007634907811483089,0.008400906906847819,0.01855570040895644,0.016780415473615737,0.0008890090930337254,GAM
0.010840639815593765,0.01863224055610178,0.011978243749122356,0.008796063346654757,0.01678413355425381,0.010370570313972103,0.011661355062398132,0.0216537070709976,0.019355979777682334,0.004512576335647701,0.002097732748098726,0.007878877703421607,0.0023554538236686315,0.0020274601180566227,0.0023373114585929903,0.003452396155137449,0.005886577472906708,0.004168320158304827,0.00479529108849767,0.005985289392806119,0.00397852992201922,KNN
0.003710935405754815,0.01282163306159117,0.02539696249512458,0.00672107582703212,0.025994057625666544,0.002511630181772125,0.018991644761575346,0.029776249405213114,0.041708512982973754,0.005181761769649561,0.001434279563090799,0.006336318061883483,0.0015700039442960178,0.0027057568143257276,0.00023794127521505024,0.0022571730813298325,0.0019423853416023918,0.0012253613180768599,0.0027960370414181505,0.007463666234124747,0.002779983940188929,SVM
0.004687039795713352,0.004831458038737157,0.031170123221702074,0.015105281711635127,0.03273174392623663,0.007021151326056812,0.008880291951455515,0.011513663149344561,0.05398570707052357,0.0009992394590248024,0.0011157803516418081,0.00032504868144639176,0.0003290360802290443,0.00029338067543267375,0.0004633540467321719,0.0009890833503931708,0.0035216453780007313,0.0023311216838882895,0.003250837692478638,0.003719965277588056,0.0001588230601199837,RF
0.0017614949789491784,0.0013611249815541555,0.022318442584464877,0.00032126037489369304,0.0008601244279073737,0.0017266334180289166,0.01613878353599052,0.001479912764707597,0.12336680545129293,0.000246684440913402,1.2467829109164233e-05,3.455751519616159e-05,1.6630169518881983e-05,1.9433856329877232e-05,0.0011872002245146803,9.397934361835534e-06,0.0001452283801769285,0.0004128985630240584,0.0015070325989963217,0.0028693505456597514,3.187894320492313e-06,AdaB
0.004280187811753769,0.0024290702637938333,0.042816166416915685,0.01974888172864593,0.03119119223015761,0.005436414129655858,0.02281415441771364,0.010765201396250361,0.06149861080104654,0.001581215506188295,0.00048010415405478366,0.0002543001359037255,0.0004893706138450052,0.00036392714192250104,0.0008210013416146799,0.0007369628074877133,0.0031385356993026093,0.0008626275100791295,0.0022658786712869868,0.003651303043573024,0.00042191161637507584,XGBoost
0.0038738410385119855,0.0237595860664013,0.04828078276721575,0.010492025519894154,0.02455879142085001,0.004449532112987822,0.011771101216934617,0.03006204821680643,0.07655951278796626,0.005305542595079595,0.0037272566391528396,0.012242552172070757,0.005540068465406412,0.0029527298705970726,0.002842115996490852,0.0015590491313660553,0.015598412300894636,0.004037586031726191,0.0024036733265066583,0.017241717665406418,0.003457193482875031,MLP
