Method,MSE_train,MAE_train,R_2_train,MSE_val,MAE_val,R_2_val,MSE_pred,MAE_pred,R_2_pred
KNN,0.0,0.0,1.0,0.0009679853903309888,0.01467367050263804,0.9702274313229868,0.01662980591312756,0.09583347020309439,0.4843281383612379
SVM,0.0028383274887681304,0.042605984973964076,0.9150036783172119,0.0026346475972259652,0.04053335356044733,0.9189654851078731,0.01182041114773064,0.08517629347735194,0.6334621429902505
